Species,Temperature (°C),Soil Moisture (%),Altitude (m),Soil pH,Light Hours,Germination Rate (%)
Brassica juncea,16.18,77.08,2296,5.81,15.35,0.15
Brassica juncea,29.74,48.4,2769,6.22,14.67,0.25
Brassica juncea,33.01,55.02,1297,6.48,8.71,0.02
Brassica juncea,23.32,83.02,910,7.25,9.74,1.43
Brassica juncea,27.92,94.3,3232,6.49,9.8,0.12
Brassica juncea,32.74,78.31,892,5.8,14.92,1.32
Brassica juncea,15.75,67.74,664,6.4,11.49,0.1
Brassica juncea,24.71,66.93,3236,7.09,15.67,2.35
Brassica juncea,33.15,41.54,1877,7.75,9.86,0.0
Brassica juncea,19.31,47.56,1929,6.51,15.81,0.16
Brassica juncea,32.06,92.17,397,6.95,14.13,0.54
Brassica juncea,25.13,47.98,2428,5.82,10.64,0.13
Brassica juncea,31.75,73.48,400,6.69,11.7,2.1
Brassica juncea,16.31,56.09,3196,6.76,13.84,0.01
Brassica juncea,25.81,78.16,1734,7.21,13.77,33.09
Brassica juncea,26.91,82.33,2208,6.45,15.97,28.37
Brassica juncea,19.63,71.14,3422,7.95,14.69,0.01
Brassica juncea,24.47,52.39,1891,5.88,8.18,0.04
Brassica juncea,23.08,84.33,3051,5.56,11.48,0.55
Brassica juncea,18.33,82.37,2774,7.59,12.97,0.1
Brassica juncea,31.49,83.78,1704,7.89,15.88,0.12
Brassica juncea,26.69,64.1,3357,6.19,13.01,2.5
Brassica juncea,15.3,49.1,2798,7.86,9.48,0.0
Brassica juncea,23.97,89.99,3261,7.84,8.5,0.0
Brassica juncea,20.59,89.58,1521,6.77,11.06,2.65
Brassica juncea,34.84,47.91,2295,7.46,14.63,0.0
Brassica juncea,30.69,46.18,2464,7.41,14.62,0.03
Brassica juncea,25.95,92.23,3456,5.79,13.67,0.4
Brassica juncea,15.97,77.48,2995,6.23,14.1,0.09
Brassica juncea,18.55,75.16,3439,7.12,8.8,0.01
Brassica juncea,31.83,92.27,919,6.98,14.35,1.17
Brassica juncea,20.65,79.02,2410,5.88,11.09,2.11
Brassica juncea,16.33,89.26,3440,5.69,10.75,0.0
Brassica juncea,33.76,77.6,2742,7.32,15.3,0.14
Brassica juncea,16.64,79.65,2742,7.16,13.63,0.14
Brassica juncea,32.42,78.96,2697,7.39,12.78,0.36
Brassica juncea,21.26,73.07,661,5.74,14.7,6.19
Brassica juncea,31.62,73.6,1204,5.51,13.29,1.49
Brassica juncea,21.39,80.58,3485,5.74,13.73,0.48
Brassica juncea,33.47,54.69,241,7.71,15.95,0.0
Brassica juncea,28.91,88.27,690,6.68,9.27,0.75
Brassica juncea,25.29,76.81,2781,6.46,12.76,22.37
Brassica juncea,28.17,51.94,1607,7.37,11.87,0.58
Brassica juncea,30.05,79.06,1163,6.76,15.36,18.54
Brassica juncea,16.55,89.66,2290,7.86,8.94,0.0
Brassica juncea,18.23,60.04,451,6.27,11.53,0.31
Brassica juncea,16.14,67.26,2297,5.62,8.05,0.0
Brassica juncea,27.0,52.7,3509,7.6,9.65,0.0
Brassica juncea,22.68,57.34,310,6.04,10.93,0.9
Brassica juncea,21.01,52.3,3583,7.39,10.34,0.0
Brassica juncea,22.27,62.0,1407,7.86,11.59,0.29
Brassica juncea,28.29,63.76,2472,7.81,15.45,0.42
Brassica juncea,20.11,88.19,3173,7.9,10.12,0.0
Brassica juncea,24.28,67.62,1504,5.97,11.64,20.01
Brassica juncea,26.11,90.04,2005,7.92,9.01,0.02
Brassica juncea,18.5,60.67,1067,7.56,12.79,0.18
Brassica juncea,33.25,44.67,489,6.62,15.1,0.01
Brassica juncea,30.6,64.26,620,5.53,11.82,0.62
Brassica juncea,24.32,70.47,2884,6.42,15.91,11.7
Brassica juncea,25.06,76.33,1043,6.63,12.6,63.01
Brassica juncea,25.08,87.69,2946,7.04,11.12,1.71
Brassica juncea,33.98,90.92,643,7.98,10.79,0.0
Brassica juncea,18.38,54.1,1182,7.07,8.76,0.01
Brassica juncea,31.09,91.2,535,7.26,8.12,0.01
Brassica juncea,24.49,55.11,201,7.58,8.87,0.01
Brassica juncea,24.71,46.26,2015,5.88,12.82,0.5
Brassica juncea,26.14,53.37,3038,7.12,10.52,0.15
Brassica juncea,19.17,79.44,367,7.96,11.29,0.02
Brassica juncea,15.52,88.21,1318,7.93,8.47,0.0
Brassica juncea,19.8,47.74,216,6.82,12.85,0.08
Brassica juncea,33.41,86.31,2079,7.54,13.32,0.13
Brassica juncea,16.31,56.05,306,6.08,11.42,0.02
Brassica juncea,21.45,71.92,2654,6.73,11.64,6.06
Brassica juncea,25.21,68.78,563,6.35,9.95,5.1
Brassica juncea,18.63,50.57,3179,7.08,9.32,0.0
Brassica juncea,33.9,54.88,555,6.96,12.79,0.07
Brassica juncea,23.77,54.77,267,7.48,15.66,0.35
Brassica juncea,20.41,69.96,1312,7.38,10.26,0.76
Brassica juncea,21.21,63.38,2412,6.72,8.65,0.24
Brassica juncea,23.43,91.69,2527,7.98,8.8,0.0
Brassica juncea,15.17,45.24,2374,6.17,15.31,0.0
Brassica juncea,26.2,50.21,1681,5.9,9.41,0.15
Brassica juncea,17.66,66.23,1900,5.56,9.31,0.02
Brassica juncea,32.01,44.5,1831,5.82,11.71,0.02
Brassica juncea,29.54,58.41,3027,7.9,11.45,0.01
Brassica juncea,28.63,71.86,3580,6.94,12.91,1.1
Brassica juncea,22.24,83.07,2874,7.14,12.83,3.4
Brassica juncea,32.82,94.78,932,6.5,13.97,0.56
Brassica juncea,19.83,59.74,929,6.46,11.3,1.63
Brassica juncea,19.06,72.77,338,7.5,10.61,0.11
Brassica juncea,21.21,50.96,1644,7.54,15.98,0.14
Brassica juncea,27.64,50.53,1063,6.99,10.82,0.58
Brassica juncea,16.15,59.74,3438,5.62,11.65,0.0
Brassica juncea,27.29,57.04,1981,6.89,10.6,2.4
Brassica juncea,28.95,85.58,1731,7.94,12.21,0.3
Brassica juncea,29.23,87.96,1547,7.35,8.28,0.08
Brassica juncea,26.32,53.26,1199,7.16,15.15,3.03
Brassica juncea,23.91,70.71,592,7.77,8.88,0.06
Brassica juncea,24.14,59.39,1461,7.36,9.24,0.36
Brassica juncea,20.62,47.43,1194,7.85,8.88,0.0
Brassica juncea,15.37,56.71,1897,6.9,13.36,0.04
Brassica juncea,27.93,91.99,1148,7.72,14.4,0.78
Brassica juncea,20.11,43.34,2726,5.8,14.27,0.02
Brassica juncea,21.98,46.09,2325,7.2,11.32,0.07
Brassica juncea,24.64,50.49,1899,6.17,13.1,3.05
Brassica juncea,26.76,84.33,568,5.57,14.91,4.74
Brassica juncea,30.96,61.96,1394,6.91,10.03,0.81
Brassica juncea,19.8,84.09,698,7.37,11.46,0.64
Brassica juncea,24.18,56.18,3422,6.21,10.72,0.19
Brassica juncea,19.69,51.14,1552,6.74,9.05,0.04
Brassica juncea,27.07,61.84,3221,6.14,12.17,1.85
Brassica juncea,17.25,84.37,2680,7.6,13.77,0.04
Brassica juncea,15.85,59.83,2898,6.8,12.45,0.02
Brassica juncea,20.49,47.89,1991,7.77,12.7,0.02
Brassica juncea,24.18,65.46,903,7.76,8.32,0.03
Brassica juncea,32.82,41.05,1932,5.67,10.24,0.0
Brassica juncea,15.47,42.81,1803,6.91,12.24,0.0
Brassica juncea,22.15,53.23,1973,6.33,8.48,0.09
Brassica juncea,15.63,80.02,3575,6.26,14.16,0.01
Brassica juncea,15.52,43.7,2708,6.07,14.06,0.0
Brassica juncea,18.85,82.05,712,6.06,13.2,2.61
Brassica juncea,24.07,42.34,2826,7.36,12.14,0.02
Brassica juncea,18.06,88.74,792,6.63,14.54,1.14
Brassica juncea,23.84,74.09,3427,7.15,14.13,2.03
Brassica juncea,28.04,79.15,902,6.38,15.05,41.17
Brassica juncea,23.67,80.52,2360,7.26,9.34,0.84
Brassica juncea,17.12,63.91,841,5.59,13.67,0.14
Brassica juncea,34.04,61.44,3261,7.56,14.34,0.01
Brassica juncea,24.98,92.9,1390,5.64,8.29,0.08
Brassica juncea,21.72,73.3,993,6.09,10.65,6.46
Brassica juncea,31.35,44.35,1233,7.6,8.68,0.0
Brassica juncea,17.89,66.95,841,7.35,9.55,0.04
Brassica juncea,23.58,46.56,2023,7.76,13.19,0.04
Brassica juncea,21.29,86.85,1982,5.58,11.21,1.07
Brassica juncea,24.92,84.59,3222,5.64,10.67,0.34
Brassica juncea,28.34,68.73,1589,6.47,12.8,43.43
Brassica juncea,28.54,80.47,3286,7.35,8.08,0.01
Brassica juncea,25.39,46.5,3189,5.87,10.79,0.02
Brassica juncea,15.67,81.45,3522,7.16,11.43,0.0
Brassica juncea,26.89,63.14,214,6.48,12.35,8.69
Brassica juncea,31.15,68.17,1637,6.67,8.47,0.28
Brassica juncea,27.8,55.6,2149,5.73,13.16,2.32
Brassica juncea,22.82,92.8,2864,5.78,9.96,0.15
Brassica juncea,26.17,88.7,2192,5.62,14.05,5.57
Brassica juncea,27.18,84.45,2029,7.25,8.55,0.34
Brassica juncea,23.26,51.11,1271,5.54,11.92,0.39
Brassica juncea,26.51,55.79,1631,6.76,12.46,9.62
Brassica juncea,30.78,45.82,246,6.29,8.72,0.0
Brassica juncea,16.16,80.54,1350,6.33,13.98,0.62
Brassica juncea,30.1,84.92,515,5.9,12.5,3.29
Brassica juncea,26.88,62.94,2450,6.13,14.51,15.91
Brassica juncea,27.38,86.37,1074,7.4,9.05,0.34
Brassica juncea,15.19,87.68,1796,5.8,10.32,0.01
Brassica juncea,19.52,66.29,2088,7.15,10.02,0.43
Brassica juncea,32.12,60.53,1737,6.45,13.81,2.92
Brassica juncea,33.76,70.6,2792,7.43,15.85,0.07
Brassica juncea,32.56,44.41,961,6.99,10.77,0.01
Brassica juncea,25.3,53.98,2970,6.37,14.18,1.95
Brassica juncea,19.84,63.94,919,6.84,14.16,5.58
Brassica juncea,17.45,76.93,2413,7.78,15.96,0.03
Brassica juncea,19.86,86.01,2958,6.6,14.37,1.7
Brassica juncea,20.52,89.24,761,7.24,11.56,0.94
Brassica juncea,16.08,81.58,708,5.99,11.83,0.12
Brassica juncea,20.01,52.15,1772,5.68,14.96,0.31
Brassica juncea,30.59,66.64,2622,6.98,12.1,2.5
Brassica juncea,32.17,78.79,1028,7.52,15.14,0.7
Brassica juncea,31.85,91.63,1846,5.83,11.44,0.43
Brassica juncea,25.22,66.34,2397,6.91,9.04,1.21
Brassica juncea,21.79,88.86,2643,6.7,13.67,5.84
Brassica juncea,33.12,77.75,2034,5.81,8.25,0.02
Brassica juncea,19.68,67.2,1555,5.69,15.98,1.87
Brassica juncea,28.03,83.36,1291,6.81,10.66,9.75
Brassica juncea,19.19,71.64,444,6.68,15.8,2.71
Brassica juncea,22.54,66.0,1998,6.29,11.45,13.76
Brassica juncea,20.08,43.3,2817,7.54,12.65,0.0
Brassica juncea,18.88,48.27,331,5.64,15.33,0.02
Brassica juncea,32.96,60.31,2976,7.58,11.29,0.01
Brassica juncea,23.5,44.77,934,7.22,10.19,0.04
Brassica juncea,30.44,86.58,1101,6.85,15.47,6.93
Brassica juncea,28.1,54.62,1876,6.59,11.01,2.49
Brassica juncea,16.47,87.19,3071,7.97,10.82,0.0
Brassica juncea,19.3,81.76,2076,7.92,11.41,0.06
Brassica juncea,26.67,81.61,707,7.76,10.6,0.45
Brassica juncea,32.46,56.42,1738,6.94,15.84,0.51
Brassica juncea,18.88,88.51,1250,6.42,9.35,0.22
Brassica juncea,24.26,80.87,3280,7.65,14.37,0.44
Brassica juncea,15.88,85.17,293,5.83,11.74,0.02
Brassica juncea,17.73,60.13,1385,5.51,15.97,0.1
Brassica juncea,24.05,55.49,908,5.99,11.33,2.45
Brassica juncea,27.7,87.31,986,6.49,10.41,5.79
Brassica juncea,22.26,65.99,3248,7.17,9.38,0.1
Brassica juncea,30.23,85.99,1841,6.01,11.87,5.04
Brassica juncea,29.44,58.01,215,5.85,8.78,0.04
Brassica juncea,16.08,88.52,1094,7.33,10.58,0.01
Brassica juncea,27.09,40.33,1742,7.37,15.22,0.04
Brassica juncea,31.17,49.47,1590,5.53,9.22,0.01
Brassica juncea,30.06,83.07,2724,6.41,13.82,6.92
Brassica juncea,30.48,77.59,1291,6.3,15.56,16.09
Brassica juncea,22.39,64.17,3557,6.49,14.07,1.19
Brassica juncea,34.06,60.5,2454,5.86,9.7,0.01
Brassica juncea,23.72,46.32,716,5.58,14.0,0.16
Brassica juncea,22.77,84.97,1213,6.4,11.81,20.35
Brassica juncea,20.57,85.11,307,6.37,8.91,0.2
Brassica juncea,31.25,44.65,1384,6.99,10.22,0.02
Brassica juncea,15.95,63.83,2281,7.15,11.55,0.04
Brassica juncea,32.57,65.23,2704,6.17,11.97,0.6
Brassica juncea,15.04,61.43,713,5.75,13.31,0.02
Brassica juncea,15.89,57.49,3555,7.74,12.29,0.0
Brassica juncea,20.95,66.08,940,7.79,15.45,0.46
Brassica juncea,30.08,86.35,2377,7.03,8.76,0.16
Brassica juncea,25.49,60.94,2291,7.9,12.41,0.33
Brassica juncea,15.62,55.47,1343,6.4,11.78,0.03
Brassica juncea,25.45,87.61,2723,5.89,10.77,1.79
Brassica juncea,34.67,80.87,832,5.6,11.87,0.06
Brassica juncea,34.34,67.72,935,7.57,13.88,0.08
Brassica juncea,34.88,71.28,2194,6.31,15.02,0.39
Brassica juncea,34.73,81.02,2483,6.58,8.89,0.01
Brassica juncea,24.92,67.32,2084,5.59,10.78,2.89
Brassica juncea,25.85,43.05,875,6.39,9.37,0.03
Brassica juncea,22.76,87.34,1082,7.89,13.62,0.57
Brassica juncea,23.86,76.25,3159,7.33,9.87,0.29
Brassica juncea,24.31,73.12,3050,6.09,14.48,9.56
Brassica juncea,20.06,67.77,699,7.73,9.03,0.02
Brassica juncea,18.99,53.04,3479,5.98,11.64,0.01
Brassica juncea,19.97,47.41,2064,7.95,10.15,0.0
Brassica juncea,31.61,41.49,3280,7.75,8.45,0.0
Brassica juncea,19.96,84.93,1211,7.71,9.3,0.03
Brassica juncea,16.01,75.95,3490,7.16,12.2,0.01
Brassica juncea,16.51,61.01,557,6.8,15.09,0.15
Brassica juncea,31.58,85.83,2047,7.12,13.61,2.56
Brassica juncea,28.69,90.94,3541,5.82,14.5,0.24
Brassica juncea,19.27,77.45,3131,6.92,8.77,0.03
Brassica juncea,25.96,86.36,247,6.12,15.47,8.66
Brassica juncea,30.26,60.46,676,7.42,9.61,0.1
Brassica juncea,21.47,69.27,3370,6.77,10.37,0.37
Brassica juncea,17.9,83.43,1108,7.71,10.8,0.04
Brassica juncea,18.57,50.04,1073,5.64,11.46,0.03
Brassica juncea,19.47,80.53,2488,6.02,10.31,0.6
Brassica juncea,33.43,50.09,2236,5.94,15.62,0.03
Brassica juncea,25.44,74.83,1460,7.85,12.16,1.69
Brassica juncea,30.69,74.01,2851,5.88,8.9,0.1
Brassica juncea,24.16,81.7,581,7.99,14.42,0.44
Brassica juncea,23.02,80.4,713,5.77,15.57,9.71
Brassica juncea,32.16,66.72,2288,5.82,9.48,0.11
Brassica juncea,23.24,88.19,429,6.11,9.39,0.67
Brassica juncea,34.78,94.23,842,7.41,8.62,0.0
Brassica juncea,21.24,83.87,777,6.77,13.34,13.33
Brassica juncea,20.53,83.42,2676,7.85,13.0,0.14
Brassica juncea,26.62,62.91,1500,6.27,14.66,38.22
Brassica juncea,20.31,41.91,836,7.16,13.57,0.03
Brassica juncea,30.7,64.42,1725,5.88,9.86,0.66
Brassica juncea,15.18,91.89,1195,7.0,15.14,0.03
Brassica juncea,27.83,44.35,1068,6.06,8.93,0.02
Brassica juncea,15.27,77.61,593,7.43,14.76,0.02
Brassica juncea,34.16,73.02,3547,6.0,8.05,0.0
Brassica juncea,24.28,69.67,2479,7.23,8.61,0.34
Brassica juncea,29.17,69.96,3431,5.64,8.73,0.02
Brassica juncea,22.08,58.04,1621,5.5,9.72,0.17
Brassica juncea,22.14,40.4,380,7.77,9.76,0.0
Brassica juncea,18.14,51.82,1632,7.0,10.12,0.03
Brassica juncea,23.7,60.38,969,6.19,9.85,2.21
Brassica juncea,28.81,75.01,2350,6.91,11.92,12.76
Brassica juncea,25.24,72.41,474,5.96,14.1,23.45
Brassica juncea,32.78,54.44,611,6.53,11.84,0.19
Brassica juncea,29.45,86.82,2680,7.72,14.02,0.36
Brassica juncea,23.32,64.04,1679,5.62,11.79,4.75
Brassica juncea,24.02,49.9,1049,6.95,14.23,2.14
Brassica juncea,33.6,52.66,2003,6.03,15.66,0.08
Brassica juncea,29.87,94.15,3157,6.99,15.99,0.25
Brassica juncea,25.18,91.03,2369,7.96,10.42,0.04
Brassica juncea,18.69,41.59,3250,7.42,13.95,0.0
Brassica juncea,18.19,46.64,2632,6.34,13.39,0.03
Brassica juncea,34.81,82.8,322,5.89,15.45,0.07
Brassica juncea,15.5,50.25,1342,6.19,14.11,0.01
Brassica juncea,24.69,57.82,1399,7.73,12.57,0.81
Brassica juncea,34.22,48.0,3128,5.86,9.46,0.0
Brassica juncea,24.35,88.52,2961,6.03,12.49,3.4
Brassica juncea,18.3,43.74,2891,6.9,8.8,0.0
Brassica juncea,22.25,50.97,2079,6.36,11.03,0.77
Brassica juncea,23.91,86.84,3027,6.96,15.91,2.89
Brassica juncea,15.27,79.46,496,7.06,9.49,0.01
Brassica juncea,31.07,43.22,1767,7.42,14.81,0.02
Brassica juncea,18.8,49.77,2016,7.81,12.85,0.01
Brassica juncea,29.99,41.84,356,7.0,9.66,0.0
Brassica juncea,32.36,52.98,1723,6.53,9.69,0.06
Brassica juncea,28.24,63.44,345,6.45,8.28,0.2
Brassica juncea,15.89,86.29,1630,6.26,13.65,0.27
Brassica juncea,19.16,45.39,922,6.17,8.69,0.0
Brassica juncea,18.71,67.95,3297,7.54,13.88,0.05
Brassica juncea,32.18,72.68,484,5.5,9.14,0.03
Brassica juncea,31.68,76.58,828,6.27,8.36,0.14
Brassica juncea,27.65,82.71,1270,6.02,12.13,22.48
Brassica juncea,17.85,54.46,2533,7.7,11.85,0.01
Brassica juncea,18.91,58.94,2800,6.3,9.32,0.04
Brassica juncea,30.96,40.56,3573,5.81,8.87,0.0
Brassica juncea,16.59,44.89,798,5.89,10.1,0.0
Brassica juncea,16.68,77.59,1712,6.07,15.69,0.6
Brassica juncea,21.68,42.99,1443,7.44,11.4,0.02
Brassica juncea,30.93,85.5,1679,6.18,12.26,6.12
Brassica juncea,19.26,92.84,1246,6.39,13.2,2.01
Brassica juncea,23.67,62.48,707,6.89,12.78,14.13
Brassica juncea,23.58,77.44,1513,5.52,10.26,2.04
Brassica juncea,22.23,77.33,449,7.6,10.67,0.51
Brassica juncea,34.11,84.95,3173,7.11,14.66,0.05
Brassica juncea,34.52,46.0,2817,5.97,11.05,0.0
Brassica juncea,31.76,94.32,403,6.41,10.83,0.19
Brassica juncea,24.51,64.6,2611,7.14,15.73,6.33
Brassica juncea,19.02,80.69,459,5.84,14.97,1.32
Brassica juncea,34.06,66.47,1056,7.83,10.1,0.0
Brassica juncea,33.09,78.1,410,7.47,13.85,0.23
Brassica juncea,32.78,64.51,3134,7.9,11.11,0.0
Brassica juncea,22.01,61.13,1684,6.62,15.0,16.22
Brassica juncea,32.69,83.38,2817,5.95,8.13,0.01
Brassica juncea,30.53,43.8,1926,5.78,14.1,0.06
Brassica juncea,33.69,89.67,1762,6.11,10.1,0.09
Brassica juncea,34.93,79.1,3381,7.67,14.15,0.0
Brassica juncea,31.02,50.36,3010,7.52,11.96,0.01
Brassica juncea,24.75,89.02,980,6.93,11.81,11.18
Brassica juncea,33.01,57.83,1221,6.03,13.0,0.53
Brassica juncea,30.19,90.98,1048,6.56,13.06,6.23
Brassica juncea,28.09,43.69,2344,7.9,9.19,0.0
Brassica juncea,25.07,91.25,2277,6.01,15.99,6.24
Brassica juncea,29.63,70.67,1648,6.1,11.42,11.02
Brassica juncea,32.66,85.5,3298,5.86,9.28,0.01
Brassica juncea,32.38,74.59,302,7.65,13.6,0.16
Brassica juncea,16.12,79.03,975,7.51,9.33,0.0
Brassica juncea,15.1,66.53,887,6.0,13.54,0.08
Brassica juncea,19.25,81.75,1405,6.62,10.43,1.77
Brassica juncea,31.9,67.07,673,5.63,15.67,0.69
Brassica juncea,17.02,65.92,3174,5.67,10.62,0.01
Brassica juncea,24.2,88.24,1056,5.7,15.05,7.92
Brassica juncea,31.06,68.56,3125,7.27,15.58,0.42
Brassica juncea,31.48,62.53,1137,7.88,9.03,0.01
Brassica juncea,23.02,74.09,823,6.52,15.34,39.41
Brassica juncea,26.32,41.47,3454,7.79,12.5,0.0
Brassica juncea,29.85,86.4,2501,6.76,8.05,0.09
Brassica juncea,31.54,40.72,577,6.77,12.75,0.01
Brassica juncea,24.31,40.72,2371,5.86,10.52,0.01
Brassica juncea,25.77,71.91,1174,7.18,14.84,31.37
Brassica juncea,34.52,74.26,3266,7.04,14.39,0.05
Brassica juncea,25.55,41.71,2185,7.69,15.66,0.01
Brassica juncea,28.58,44.02,3081,7.15,14.31,0.03
Brassica juncea,32.47,76.75,740,6.22,11.58,1.74
Brassica juncea,22.98,56.62,1572,5.78,11.87,2.6
Brassica juncea,34.12,41.92,1430,7.98,8.96,0.0
Brassica juncea,23.65,91.61,2836,7.91,12.91,0.08
Brassica juncea,19.81,55.11,3006,6.43,9.39,0.03
Brassica juncea,19.45,72.72,2855,6.37,12.87,2.5
Brassica juncea,23.14,79.07,2233,6.55,11.57,21.01
Brassica juncea,31.16,57.48,2681,7.76,8.08,0.0
Brassica juncea,34.58,63.22,1818,7.9,8.63,0.0
Brassica juncea,24.52,75.79,3303,6.0,12.9,3.87
Brassica juncea,26.36,45.04,2733,7.41,15.65,0.04
Brassica juncea,18.75,54.29,1003,7.82,9.78,0.0
Brassica juncea,32.35,63.65,263,7.65,15.34,0.07
Brassica juncea,26.02,57.1,3012,7.62,12.36,0.19
Brassica juncea,15.62,48.13,500,5.63,9.05,0.0
Brassica juncea,29.52,77.88,2575,7.95,10.1,0.03
Brassica juncea,21.93,61.74,490,7.99,14.6,0.1
Brassica juncea,25.48,53.53,2149,7.4,11.53,0.66
Brassica juncea,24.64,65.3,2536,6.08,13.91,18.09
Brassica juncea,28.04,88.26,1742,6.79,10.43,4.79
Brassica juncea,24.97,91.21,417,7.64,10.04,0.11
Brassica juncea,32.97,86.89,2108,7.28,12.56,0.38
Brassica juncea,21.81,65.78,2988,6.57,15.34,4.31
Brassica juncea,19.58,65.13,509,6.25,8.95,0.15
Brassica juncea,32.39,50.84,1363,6.82,8.2,0.0
Brassica juncea,22.12,40.04,2359,7.22,12.67,0.02
Brassica juncea,28.51,55.55,3344,5.81,13.59,0.24
Brassica juncea,15.13,82.9,1892,6.79,12.14,0.09
Brassica juncea,18.32,64.33,3328,5.88,13.23,0.1
Brassica juncea,34.82,67.28,3046,7.83,15.84,0.0
Brassica juncea,31.27,92.79,2321,7.65,10.48,0.03
Brassica juncea,22.38,87.91,2355,6.05,15.23,7.92
Brassica juncea,22.87,43.42,1702,6.64,12.13,0.28
Brassica juncea,20.95,47.92,1666,7.71,8.37,0.0
Brassica juncea,31.12,55.47,1841,7.79,15.39,0.07
Brassica juncea,31.4,74.84,2524,5.79,14.83,2.16
Brassica juncea,23.8,89.09,1453,6.77,10.68,6.86
Brassica juncea,16.48,59.67,2149,6.36,10.41,0.05
Brassica juncea,21.05,73.57,2308,7.87,15.55,0.34
Brassica juncea,30.49,48.01,2684,7.11,10.76,0.03
Brassica juncea,29.35,88.77,469,7.49,14.32,1.03
Brassica juncea,23.36,59.34,1911,6.65,15.16,16.01
Brassica juncea,33.69,85.17,3045,6.49,14.27,0.22
Brassica juncea,25.57,81.15,2773,7.52,14.57,2.74
Brassica juncea,21.95,62.88,3349,7.15,12.64,0.57
Brassica juncea,33.19,91.34,2046,7.62,15.93,0.04
Brassica juncea,29.33,67.55,2574,6.49,10.28,2.4
Brassica juncea,20.12,82.37,2854,6.1,15.25,2.17
Brassica juncea,20.18,52.17,1796,7.59,8.97,0.01
Brassica juncea,16.82,75.49,2273,7.75,9.92,0.01
Brassica juncea,31.03,71.31,2653,6.06,14.4,4.01
Brassica juncea,19.85,82.65,2292,5.6,9.23,0.09
Brassica juncea,34.39,52.55,450,7.66,15.32,0.0
Brassica juncea,17.77,93.19,3497,6.0,14.93,0.02
Brassica juncea,34.53,77.92,1532,7.39,12.27,0.15
Brassica juncea,20.27,42.05,3267,6.86,14.69,0.01
Brassica juncea,29.9,67.08,1708,7.31,15.39,5.17
Brassica juncea,33.33,56.52,1530,7.07,9.48,0.02
Brassica juncea,34.43,63.68,1546,6.24,10.2,0.09
Brassica juncea,22.49,74.19,1152,6.08,12.1,24.58
Brassica juncea,23.67,42.98,977,7.82,14.56,0.01
Brassica juncea,25.47,82.49,1745,7.59,12.68,5.43
Brassica juncea,28.15,50.14,2055,5.6,15.2,0.4
Brassica juncea,25.37,90.35,2460,5.65,14.07,3.49
Brassica juncea,27.15,91.14,3370,7.0,11.71,0.47
Brassica juncea,33.77,45.63,2458,7.83,12.13,0.0
Brassica juncea,31.3,43.8,2749,6.96,14.75,0.02
Brassica juncea,17.93,50.97,810,6.73,8.18,0.0
Brassica juncea,34.48,43.82,2856,5.57,9.0,0.0
Brassica juncea,17.49,53.73,2432,5.77,15.21,0.04
Brassica juncea,18.9,58.31,1283,6.49,12.02,1.31
Brassica juncea,31.23,46.42,958,5.59,13.26,0.04
Brassica juncea,16.27,73.03,1471,7.43,8.08,0.0
Brassica juncea,31.67,68.21,1088,7.87,9.49,0.02
Brassica juncea,17.03,41.18,2985,7.75,10.37,0.0
Brassica juncea,32.36,87.17,3059,7.4,14.33,0.1
Brassica juncea,17.17,72.76,2125,7.38,9.5,0.03
Brassica juncea,17.24,85.73,238,7.57,11.95,0.02
Brassica juncea,30.38,64.43,1025,6.77,13.76,10.91
Brassica juncea,29.15,74.44,3543,6.99,15.93,0.71
Brassica juncea,26.2,59.5,617,6.21,8.55,0.33
Brassica juncea,32.76,80.43,1727,7.66,10.75,0.08
Brassica juncea,18.9,89.33,1598,7.45,11.27,0.21
Brassica juncea,30.13,64.34,2312,7.8,9.33,0.02
Brassica juncea,17.86,78.08,3223,5.88,10.29,0.03
Brassica juncea,18.8,80.34,2633,7.73,8.04,0.0
Brassica juncea,28.95,80.46,2251,6.61,10.15,4.37
Brassica juncea,26.97,43.47,3254,5.79,9.88,0.0
Brassica juncea,16.55,44.94,770,7.27,11.82,0.0
Brassica juncea,26.04,87.11,2011,5.84,15.53,11.94
Brassica juncea,17.87,68.54,669,6.51,13.02,1.65
Brassica juncea,25.24,60.04,1117,7.46,15.4,3.56
Brassica juncea,20.43,58.09,2099,7.7,12.22,0.17
Brassica juncea,18.38,40.15,1343,7.83,12.84,0.0
Brassica juncea,24.34,68.98,1814,7.76,12.91,2.58
Brassica juncea,16.89,84.49,302,6.76,13.67,0.29
Brassica juncea,30.68,73.87,1307,6.01,9.58,1.18
Brassica juncea,15.05,89.01,2007,7.66,11.66,0.0
Brassica juncea,28.36,90.37,1491,7.73,9.62,0.08
Brassica juncea,33.97,64.0,2989,6.99,12.81,0.09
Brassica juncea,31.58,53.32,807,6.15,11.95,0.39
Brassica juncea,25.93,43.47,531,6.7,13.83,0.3
Brassica juncea,28.05,57.71,3499,5.56,15.4,0.09
Brassica juncea,30.53,82.51,2382,5.68,14.45,2.54
Brassica juncea,34.72,79.4,880,6.32,14.15,0.56
Brassica juncea,34.09,40.04,3426,7.3,11.79,0.0
Brassica juncea,27.52,72.48,853,6.39,9.14,2.84
Brassica juncea,27.43,41.47,258,5.61,13.6,0.02
Brassica juncea,20.68,93.4,1155,7.68,9.49,0.02
Brassica juncea,30.91,84.74,3081,7.87,9.95,0.01
Brassica juncea,25.12,69.07,3398,6.13,12.04,2.36
