Species,Temperature (°C),Soil Moisture (%),Altitude (m),Soil pH,Light Hours,Germination Rate (%)
Oryza sativa,31.39,81.84,1352,5.54,11.42,0.73
Oryza sativa,27.05,88.69,117,5.33,10.39,1.63
Oryza sativa,30.84,77.71,1461,5.17,12.02,0.04
Oryza sativa,27.42,89.38,33,6.41,13.28,19.5
Oryza sativa,20.32,68.18,797,5.39,11.56,0.05
Oryza sativa,36.77,82.32,775,6.86,10.27,0.14
Oryza sativa,37.99,82.17,1062,5.74,13.27,0.12
Oryza sativa,25.65,89.44,1383,6.27,13.41,2.97
Oryza sativa,25.02,89.34,548,6.72,10.05,5.63
Oryza sativa,21.06,71.87,1064,5.75,11.52,0.45
Oryza sativa,21.93,82.53,1046,5.68,10.37,1.31
Oryza sativa,33.09,96.71,346,5.64,10.0,1.05
Oryza sativa,20.18,86.52,177,6.24,13.49,5.06
Oryza sativa,24.12,72.3,1274,7.09,12.98,0.05
Oryza sativa,20.33,64.98,341,6.25,10.08,0.03
Oryza sativa,21.69,68.55,134,7.47,12.1,0.0
Oryza sativa,28.11,95.85,863,6.62,11.13,19.45
Oryza sativa,20.15,86.84,513,6.67,12.12,10.65
Oryza sativa,27.04,92.93,853,6.69,12.42,26.96
Oryza sativa,20.75,77.82,1353,6.72,10.82,0.2
Oryza sativa,24.26,96.44,76,7.1,11.53,2.39
Oryza sativa,34.11,88.53,908,5.55,12.45,2.95
Oryza sativa,21.23,89.64,1052,5.73,12.3,6.54
Oryza sativa,23.48,84.22,191,5.04,13.46,0.2
Oryza sativa,30.23,70.87,775,7.2,12.38,0.13
Oryza sativa,23.76,85.45,712,5.92,11.19,30.0
Oryza sativa,31.77,89.54,661,6.67,10.16,4.22
Oryza sativa,32.15,91.23,1231,5.4,11.03,0.68
Oryza sativa,29.34,95.92,241,6.94,12.44,8.36
Oryza sativa,34.4,72.37,47,5.68,12.26,0.35
Oryza sativa,34.79,82.5,158,5.7,13.39,1.16
Oryza sativa,24.6,63.29,616,5.04,11.95,0.0
Oryza sativa,22.98,84.63,831,5.26,13.77,0.46
Oryza sativa,24.07,79.66,311,6.12,12.49,25.81
Oryza sativa,29.03,77.95,944,5.86,13.08,5.86
Oryza sativa,29.25,73.58,990,5.94,10.91,2.21
Oryza sativa,34.97,66.55,1034,6.74,12.73,0.02
Oryza sativa,26.81,68.31,1431,7.46,13.12,0.0
Oryza sativa,29.4,60.04,414,5.53,12.95,0.01
Oryza sativa,31.43,77.92,389,7.27,13.22,0.21
Oryza sativa,26.84,81.68,1117,5.8,12.24,10.47
Oryza sativa,28.16,99.11,552,5.27,11.93,3.24
Oryza sativa,31.47,68.16,1459,6.03,13.07,0.04
Oryza sativa,33.75,97.76,937,6.43,10.58,2.56
Oryza sativa,23.3,71.76,1156,5.72,12.3,0.58
Oryza sativa,25.53,64.36,1387,5.02,13.93,0.0
Oryza sativa,36.23,62.89,271,7.17,11.35,0.0
Oryza sativa,30.96,61.49,660,6.52,12.12,0.07
Oryza sativa,24.03,99.19,1454,6.75,10.33,0.22
Oryza sativa,34.02,95.02,559,6.72,12.16,7.42
Oryza sativa,24.14,77.43,1217,6.1,12.86,3.01
Oryza sativa,34.34,87.57,36,5.7,10.44,1.24
Oryza sativa,23.48,67.61,888,6.2,11.55,0.76
Oryza sativa,31.66,65.65,457,5.63,11.69,0.17
Oryza sativa,22.04,95.71,165,5.37,10.48,0.91
Oryza sativa,36.7,65.84,312,5.88,10.89,0.02
Oryza sativa,35.0,85.07,136,5.89,13.86,0.98
Oryza sativa,30.92,74.29,1027,7.12,12.83,0.19
Oryza sativa,20.14,79.9,384,7.24,12.82,0.25
Oryza sativa,20.13,64.67,739,6.36,12.36,0.11
Oryza sativa,36.28,95.76,1469,6.44,11.7,0.22
Oryza sativa,29.69,64.57,837,7.31,11.61,0.01
Oryza sativa,21.48,83.9,1490,7.45,12.15,0.01
Oryza sativa,24.48,83.71,666,6.9,11.89,11.9
Oryza sativa,28.47,61.29,539,6.98,13.8,0.0
Oryza sativa,23.62,89.45,831,6.73,10.45,6.2
Oryza sativa,36.25,84.69,309,6.56,10.48,1.02
Oryza sativa,31.79,66.66,627,6.52,10.65,0.19
Oryza sativa,34.81,71.41,43,7.17,10.47,0.01
Oryza sativa,37.08,83.61,279,6.51,13.48,0.65
Oryza sativa,35.35,66.44,204,6.63,10.09,0.01
Oryza sativa,25.71,96.92,1141,6.84,13.77,1.04
Oryza sativa,21.0,89.02,813,5.5,10.93,2.93
Oryza sativa,30.29,81.49,853,7.4,10.34,0.08
Oryza sativa,21.11,63.84,1385,5.95,13.37,0.0
Oryza sativa,34.14,81.95,928,7.44,11.35,0.04
Oryza sativa,27.96,91.7,530,6.43,13.58,23.06
Oryza sativa,26.34,87.92,1264,7.22,12.01,0.61
Oryza sativa,36.92,73.04,134,5.76,13.22,0.08
Oryza sativa,30.02,93.48,45,6.5,13.87,4.72
Oryza sativa,37.77,66.46,716,5.42,12.58,0.0
Oryza sativa,24.78,80.03,206,7.39,10.55,0.12
Oryza sativa,20.53,83.78,516,6.66,13.39,3.91
Oryza sativa,33.33,82.52,1151,6.31,11.36,3.83
Oryza sativa,27.57,74.56,119,6.39,12.32,8.32
Oryza sativa,26.37,90.68,806,7.04,12.53,6.92
Oryza sativa,20.58,99.86,407,5.77,11.6,6.58
Oryza sativa,28.8,92.66,450,5.91,12.6,54.67
Oryza sativa,22.37,76.78,725,7.02,12.12,1.34
Oryza sativa,34.66,95.38,982,7.23,11.53,0.2
Oryza sativa,25.45,67.58,718,7.31,11.04,0.02
Oryza sativa,24.87,71.95,495,5.82,11.52,3.84
Oryza sativa,27.48,65.69,1164,5.42,12.29,0.04
Oryza sativa,31.83,97.76,1374,6.44,10.55,0.81
Oryza sativa,33.27,74.16,791,6.88,10.08,0.12
Oryza sativa,22.4,64.02,650,7.0,10.43,0.01
Oryza sativa,23.6,93.78,574,5.83,11.07,25.94
Oryza sativa,20.9,77.12,686,6.64,13.14,2.22
Oryza sativa,33.81,64.44,1016,6.33,13.95,0.01
Oryza sativa,30.14,75.94,1153,7.49,11.22,0.02
Oryza sativa,33.1,96.17,1328,6.88,10.43,0.19
Oryza sativa,22.52,65.05,674,5.76,12.91,0.13
Oryza sativa,30.47,67.22,488,7.39,12.31,0.01
Oryza sativa,20.84,69.3,814,5.24,12.82,0.03
Oryza sativa,30.21,70.09,195,5.17,12.9,0.06
Oryza sativa,23.22,95.06,1499,5.03,11.26,0.02
Oryza sativa,20.79,78.72,181,6.15,11.12,5.44
Oryza sativa,35.34,93.75,1160,6.08,11.45,2.14
Oryza sativa,24.54,62.75,640,6.41,13.71,0.05
Oryza sativa,30.67,80.69,381,7.48,11.97,0.19
Oryza sativa,25.39,91.65,964,5.6,13.47,5.13
Oryza sativa,29.22,91.47,1263,5.19,13.45,0.19
Oryza sativa,37.34,90.81,494,6.3,12.73,2.61
Oryza sativa,34.61,79.22,766,5.65,13.86,0.37
Oryza sativa,23.77,66.24,596,5.39,13.76,0.02
Oryza sativa,20.38,68.61,726,6.06,13.12,0.3
Oryza sativa,31.94,95.86,786,7.27,11.17,0.54
Oryza sativa,23.45,71.94,653,7.01,10.81,0.31
Oryza sativa,32.63,93.74,207,5.41,12.9,2.39
Oryza sativa,24.83,80.4,110,5.02,10.25,0.07
Oryza sativa,27.39,87.34,1158,6.79,11.57,7.35
Oryza sativa,23.28,82.67,627,6.34,12.87,25.95
Oryza sativa,27.99,73.44,649,5.36,11.74,1.14
Oryza sativa,26.1,78.11,436,5.38,10.78,1.87
Oryza sativa,34.73,83.96,1426,6.19,12.18,0.78
Oryza sativa,24.75,73.1,732,5.81,13.82,0.92
Oryza sativa,23.99,83.56,951,5.12,12.71,0.58
Oryza sativa,34.5,94.92,232,5.25,11.57,0.62
Oryza sativa,36.94,97.96,969,7.19,13.72,0.01
Oryza sativa,30.18,70.27,914,6.67,11.41,0.85
Oryza sativa,27.68,96.03,1443,6.32,11.9,4.37
Oryza sativa,24.22,69.18,807,7.01,11.97,0.25
Oryza sativa,23.83,83.97,264,5.35,13.97,0.68
Oryza sativa,27.32,95.82,884,6.92,13.54,2.89
Oryza sativa,36.42,60.91,171,5.41,12.7,0.0
Oryza sativa,33.46,91.13,1330,5.49,12.14,0.63
Oryza sativa,25.03,73.47,750,6.11,11.46,7.28
Oryza sativa,24.1,73.42,937,6.4,12.63,3.57
Oryza sativa,32.3,78.97,279,6.9,13.6,0.82
Oryza sativa,36.73,85.17,129,6.23,10.56,1.0
Oryza sativa,25.19,93.71,295,5.55,11.51,17.04
Oryza sativa,26.52,83.82,846,5.42,12.84,5.39
Oryza sativa,20.24,99.57,1199,6.45,13.47,0.71
Oryza sativa,20.6,76.9,1045,6.19,13.48,0.97
Oryza sativa,27.55,96.84,1330,6.21,10.25,1.71
Oryza sativa,34.02,84.9,209,7.04,10.97,0.89
Oryza sativa,27.96,98.45,1356,5.54,11.55,1.29
Oryza sativa,34.37,63.82,1382,5.4,12.42,0.0
Oryza sativa,30.83,96.33,1200,5.43,10.18,0.29
Oryza sativa,24.37,66.54,1354,6.22,11.87,0.11
Oryza sativa,23.67,88.32,1162,5.17,13.02,0.37
Oryza sativa,21.92,80.62,1370,7.16,13.17,0.06
Oryza sativa,22.33,67.97,844,5.79,12.54,0.4
Oryza sativa,34.94,61.68,665,7.04,12.21,0.0
Oryza sativa,26.58,66.42,1385,6.15,11.89,0.11
Oryza sativa,22.55,91.34,159,6.09,13.08,19.89
Oryza sativa,31.3,73.93,220,5.25,10.93,0.2
Oryza sativa,27.65,66.19,532,5.88,12.54,0.74
Oryza sativa,22.75,69.85,453,5.9,12.7,1.39
Oryza sativa,21.38,66.42,396,7.07,11.28,0.03
Oryza sativa,34.51,89.07,869,7.38,12.85,0.1
Oryza sativa,26.95,91.19,1315,5.18,11.34,0.39
Oryza sativa,24.11,98.92,1370,6.75,11.11,1.01
Oryza sativa,31.32,71.46,936,6.26,10.36,0.54
Oryza sativa,32.7,78.62,969,6.12,13.31,2.75
Oryza sativa,32.18,76.39,16,6.22,12.25,4.73
Oryza sativa,24.44,74.74,880,6.79,13.02,1.67
Oryza sativa,25.64,68.78,708,7.09,13.02,0.12
Oryza sativa,20.47,77.89,757,7.31,12.77,0.11
Oryza sativa,21.33,80.29,532,5.39,12.71,1.76
Oryza sativa,26.01,96.53,1191,5.27,10.63,0.4
Oryza sativa,31.16,70.56,233,5.78,12.57,1.2
Oryza sativa,24.26,84.05,1450,6.8,13.25,0.52
Oryza sativa,24.42,97.74,1155,5.35,13.84,0.26
Oryza sativa,31.48,92.9,1377,6.4,12.83,2.83
Oryza sativa,34.38,64.3,1218,6.89,12.04,0.0
Oryza sativa,32.81,71.67,927,6.83,10.24,0.09
Oryza sativa,31.62,64.41,703,5.0,11.74,0.0
Oryza sativa,36.06,71.6,636,6.45,10.86,0.22
Oryza sativa,22.18,71.9,91,6.96,10.94,0.21
Oryza sativa,29.37,77.18,887,5.47,12.0,2.73
Oryza sativa,22.94,75.25,21,6.02,13.13,2.53
Oryza sativa,26.4,89.88,373,5.44,12.62,12.98
Oryza sativa,28.42,68.0,76,5.44,11.32,0.16
Oryza sativa,24.37,95.37,34,5.53,10.25,1.78
Oryza sativa,31.68,82.61,973,5.7,12.05,7.49
Oryza sativa,20.48,83.58,669,5.44,12.2,2.76
Oryza sativa,28.84,74.18,855,7.24,13.62,0.08
Oryza sativa,36.54,99.1,1340,5.08,10.39,0.0
Oryza sativa,26.31,71.77,177,5.46,13.23,0.45
Oryza sativa,23.82,76.23,761,6.48,13.2,5.11
Oryza sativa,20.62,82.09,599,5.74,13.38,3.31
Oryza sativa,20.83,60.88,948,6.07,10.0,0.0
Oryza sativa,32.09,99.09,465,6.15,12.74,17.57
Oryza sativa,26.34,89.42,1228,6.42,11.13,10.98
Oryza sativa,24.29,82.86,417,5.15,11.97,1.69
Oryza sativa,26.3,67.52,705,6.63,11.05,0.6
Oryza sativa,23.26,98.21,585,6.67,11.45,15.84
Oryza sativa,23.64,62.82,1129,7.38,10.57,0.0
Oryza sativa,25.23,62.31,1394,5.27,10.33,0.0
Oryza sativa,20.34,97.59,265,5.47,10.56,0.88
Oryza sativa,28.4,86.58,71,6.97,11.21,5.52
Oryza sativa,24.56,82.03,1046,6.09,12.18,18.81
Oryza sativa,35.19,90.6,222,6.58,10.82,3.09
Oryza sativa,20.61,73.48,1021,6.0,11.28,0.96
Oryza sativa,35.88,84.14,240,5.43,10.94,0.48
Oryza sativa,21.29,89.98,656,5.97,11.75,27.37
Oryza sativa,35.68,91.7,263,7.12,11.06,0.35
Oryza sativa,31.04,75.49,19,7.22,11.78,0.22
Oryza sativa,20.32,79.08,836,5.27,11.41,0.39
Oryza sativa,30.41,76.07,914,6.95,10.45,0.47
Oryza sativa,35.21,72.95,792,5.35,11.77,0.1
Oryza sativa,22.39,75.25,633,7.34,13.12,0.08
Oryza sativa,25.86,79.73,905,6.62,11.38,11.96
Oryza sativa,36.92,85.63,1439,5.69,12.35,0.1
Oryza sativa,24.79,76.69,509,7.32,12.33,0.4
Oryza sativa,25.09,62.25,793,5.73,12.95,0.05
Oryza sativa,29.84,85.84,125,7.07,13.88,0.71
Oryza sativa,34.86,82.94,23,7.14,12.46,0.27
Oryza sativa,33.85,80.52,1428,6.58,12.22,0.48
Oryza sativa,37.7,90.05,333,5.23,13.08,0.08
Oryza sativa,27.56,66.04,954,6.53,12.45,0.38
Oryza sativa,36.53,65.34,62,6.17,11.05,0.02
Oryza sativa,37.6,65.29,1079,6.75,12.36,0.0
Oryza sativa,36.62,94.39,314,5.16,12.31,0.13
Oryza sativa,25.27,68.17,253,6.81,11.53,0.51
Oryza sativa,22.84,86.27,125,5.86,13.4,8.82
Oryza sativa,31.21,90.98,888,6.78,13.33,5.03
Oryza sativa,26.04,62.9,185,6.86,13.34,0.02
Oryza sativa,26.17,67.68,1475,5.73,13.73,0.01
Oryza sativa,21.01,99.31,298,6.03,10.75,6.08
Oryza sativa,34.58,75.55,90,6.87,11.24,0.35
Oryza sativa,24.54,60.39,227,6.8,10.31,0.01
Oryza sativa,36.84,93.88,962,5.11,13.79,0.01
Oryza sativa,36.75,60.79,841,5.56,10.85,0.0
Oryza sativa,26.26,93.43,200,7.27,12.97,1.15
Oryza sativa,31.17,88.96,511,6.39,12.28,49.23
Oryza sativa,23.87,96.3,741,6.86,13.58,3.35
Oryza sativa,25.18,67.97,417,5.23,12.58,0.09
Oryza sativa,23.91,90.88,766,5.62,12.99,12.45
Oryza sativa,27.06,98.29,678,7.21,12.22,2.12
Oryza sativa,30.05,73.36,1044,6.66,10.43,0.51
Oryza sativa,27.23,91.49,736,6.2,11.11,55.4
Oryza sativa,30.62,95.38,251,6.61,10.2,5.07
Oryza sativa,25.14,80.2,831,5.42,11.64,4.17
Oryza sativa,22.38,90.76,745,6.67,13.7,4.9
Oryza sativa,36.71,84.91,92,7.24,11.01,0.05
Oryza sativa,31.39,91.66,26,6.91,12.67,4.33
Oryza sativa,24.9,93.83,905,6.47,13.59,10.54
Oryza sativa,33.85,89.68,1078,5.24,11.91,0.45
Oryza sativa,22.38,84.86,260,5.19,10.87,0.77
Oryza sativa,22.66,69.05,202,6.03,10.14,0.22
Oryza sativa,20.29,97.33,141,6.3,11.43,8.85
Oryza sativa,37.21,95.6,841,6.1,10.07,0.31
Oryza sativa,32.0,79.29,1350,5.05,12.93,0.02
Oryza sativa,23.91,88.81,556,6.58,11.03,28.9
Oryza sativa,35.53,79.78,819,7.33,13.15,0.03
Oryza sativa,33.73,95.56,1476,7.42,11.23,0.01
Oryza sativa,29.01,76.61,496,7.36,13.59,0.09
Oryza sativa,25.19,82.32,1428,6.2,11.18,2.75
Oryza sativa,31.89,63.21,1013,6.09,12.49,0.07
Oryza sativa,36.71,68.67,527,5.68,11.66,0.06
Oryza sativa,25.56,91.98,838,5.85,11.73,41.73
Oryza sativa,31.37,82.94,414,6.02,11.98,33.09
Oryza sativa,20.79,91.44,1135,5.21,11.31,0.3
Oryza sativa,24.86,99.94,1002,6.64,12.72,7.72
Oryza sativa,23.02,82.58,532,7.13,13.02,1.59
Oryza sativa,25.77,80.43,664,7.44,12.8,0.25
Oryza sativa,32.29,78.66,1495,5.74,10.89,0.19
Oryza sativa,22.48,99.72,1,5.3,12.46,0.82
Oryza sativa,27.78,87.62,917,7.17,13.66,0.72
Oryza sativa,24.64,65.87,521,7.36,12.11,0.01
Oryza sativa,27.36,74.92,93,6.06,13.21,4.54
Oryza sativa,37.6,84.56,1245,7.04,13.19,0.02
Oryza sativa,24.11,82.28,270,5.6,10.88,7.04
Oryza sativa,27.0,63.42,271,7.2,13.55,0.0
Oryza sativa,31.86,74.76,1021,6.81,12.08,1.03
Oryza sativa,30.56,83.71,586,5.26,12.73,2.33
Oryza sativa,34.76,65.76,1486,5.95,12.56,0.01
Oryza sativa,28.02,89.78,1057,6.27,12.28,34.67
Oryza sativa,24.61,93.3,1296,6.62,10.81,3.05
Oryza sativa,32.84,83.28,591,5.49,12.58,4.04
Oryza sativa,29.75,87.96,440,6.43,13.85,11.61
Oryza sativa,24.1,99.01,22,5.95,10.24,3.51
Oryza sativa,20.05,67.66,995,5.98,10.59,0.07
Oryza sativa,28.02,79.09,853,6.28,13.54,7.7
Oryza sativa,23.39,92.9,996,6.15,12.28,27.5
Oryza sativa,25.56,73.3,107,5.24,13.24,0.18
Oryza sativa,34.16,85.09,1425,5.41,12.18,0.16
Oryza sativa,33.74,95.78,611,6.17,11.73,17.21
Oryza sativa,25.61,60.09,37,7.47,10.85,0.0
Oryza sativa,28.21,78.76,338,6.97,13.16,2.65
Oryza sativa,27.06,82.92,448,7.13,12.46,4.11
Oryza sativa,34.54,75.71,466,6.08,10.19,0.64
Oryza sativa,30.04,69.34,715,5.55,10.12,0.1
Oryza sativa,20.53,78.9,820,5.63,13.53,0.86
Oryza sativa,28.25,99.56,940,6.8,11.31,6.51
Oryza sativa,24.43,76.46,323,5.04,12.96,0.16
Oryza sativa,25.13,75.42,913,6.74,10.91,2.2
Oryza sativa,28.77,84.61,725,6.74,11.03,15.54
Oryza sativa,36.09,61.67,485,5.64,10.16,0.0
Oryza sativa,24.64,89.98,801,5.24,11.53,3.21
Oryza sativa,32.03,87.47,771,7.49,11.45,0.16
Oryza sativa,20.62,86.75,39,5.75,10.3,1.64
Oryza sativa,34.4,84.86,597,5.88,10.16,1.91
Oryza sativa,25.56,95.18,164,6.27,11.47,45.64
Oryza sativa,24.1,94.89,1151,7.08,12.19,1.48
Oryza sativa,28.15,85.35,663,7.24,11.96,2.6
Oryza sativa,25.05,96.96,329,5.26,11.07,2.32
Oryza sativa,24.85,94.12,1251,6.86,11.25,2.47
Oryza sativa,24.99,76.21,908,6.48,11.99,9.25
Oryza sativa,29.91,69.8,320,6.02,13.3,1.11
Oryza sativa,22.5,73.89,526,5.89,11.37,4.27
Oryza sativa,22.79,63.8,270,6.99,10.19,0.01
Oryza sativa,37.05,63.29,592,5.93,11.47,0.01
Oryza sativa,32.9,87.98,574,5.63,10.04,1.71
Oryza sativa,35.52,73.7,12,5.8,13.32,0.16
Oryza sativa,29.81,63.28,1277,5.43,10.58,0.0
Oryza sativa,33.22,88.22,277,7.44,11.01,0.12
Oryza sativa,21.93,80.94,1419,5.71,13.72,0.18
Oryza sativa,23.67,71.27,415,7.36,12.56,0.06
Oryza sativa,28.91,81.11,446,6.12,12.53,40.74
Oryza sativa,25.7,92.54,1420,7.48,10.95,0.02
Oryza sativa,24.28,79.55,874,6.95,12.97,2.36
Oryza sativa,20.55,97.39,678,7.3,12.36,0.34
Oryza sativa,20.39,78.99,1430,7.27,13.94,0.0
Oryza sativa,24.12,71.8,692,7.04,12.24,0.56
Oryza sativa,22.48,81.39,1179,7.31,12.72,0.12
Oryza sativa,31.98,60.5,573,5.19,10.29,0.0
Oryza sativa,27.62,93.57,200,5.02,13.25,0.4
Oryza sativa,20.57,77.99,531,5.66,12.87,2.46
Oryza sativa,28.56,92.47,1122,7.49,10.44,0.04
Oryza sativa,32.6,78.77,702,7.07,13.97,0.17
Oryza sativa,25.8,66.01,1363,6.57,10.46,0.02
Oryza sativa,32.12,70.84,898,6.39,12.9,0.91
Oryza sativa,34.72,73.31,567,5.04,10.47,0.01
Oryza sativa,35.22,82.63,1094,5.87,12.74,1.43
Oryza sativa,34.28,66.4,1256,5.47,13.02,0.0
Oryza sativa,30.52,78.32,666,6.86,10.24,1.19
Oryza sativa,35.77,94.49,1371,6.18,10.05,0.11
Oryza sativa,34.06,69.06,520,6.45,12.48,0.5
Oryza sativa,20.0,99.59,572,5.49,12.35,2.03
Oryza sativa,31.44,81.18,1160,7.08,10.37,0.18
Oryza sativa,34.39,98.61,810,6.85,12.53,1.75
Oryza sativa,30.61,62.02,337,6.2,13.06,0.08
Oryza sativa,32.59,62.34,854,5.2,13.32,0.0
Oryza sativa,33.36,62.83,1036,5.38,12.99,0.0
Oryza sativa,24.29,84.76,156,5.61,13.18,7.34
Oryza sativa,21.98,74.32,80,5.88,10.25,0.61
Oryza sativa,32.38,95.16,739,6.47,11.35,17.75
Oryza sativa,27.01,61.75,471,7.48,12.51,0.0
Oryza sativa,20.11,82.4,841,6.43,13.48,2.85
Oryza sativa,32.61,96.51,383,5.26,11.47,1.44
Oryza sativa,20.35,61.08,308,5.17,12.23,0.0
Oryza sativa,27.33,82.3,67,7.01,10.68,1.87
Oryza sativa,32.2,89.32,1148,6.33,10.14,1.93
Oryza sativa,33.96,93.36,425,5.82,10.85,6.49
Oryza sativa,20.44,70.22,1403,7.46,12.32,0.0
Oryza sativa,33.19,95.23,759,5.97,13.17,8.41
Oryza sativa,24.57,62.54,1057,7.44,11.2,0.0
Oryza sativa,22.83,73.45,925,5.06,11.64,0.06
Oryza sativa,31.87,87.5,493,6.35,11.41,35.6
Oryza sativa,23.6,65.11,1153,5.81,13.48,0.03
Oryza sativa,33.13,87.46,1472,5.17,10.47,0.02
Oryza sativa,29.23,70.85,287,6.84,12.51,1.04
Oryza sativa,26.13,62.76,636,5.57,12.5,0.07
Oryza sativa,21.65,79.15,1374,7.28,12.3,0.04
Oryza sativa,28.57,83.09,313,6.55,13.29,16.94
Oryza sativa,22.11,68.37,737,5.17,10.29,0.01
Oryza sativa,27.5,97.26,1226,5.02,13.71,0.04
Oryza sativa,34.43,74.42,1282,7.32,13.69,0.0
Oryza sativa,31.41,92.67,409,5.81,10.16,5.7
Oryza sativa,26.49,66.66,935,6.51,11.1,0.39
Oryza sativa,28.43,85.16,471,5.48,11.12,10.42
Oryza sativa,29.04,77.44,672,6.29,10.87,11.99
Oryza sativa,21.11,91.54,628,7.44,13.5,0.08
Oryza sativa,20.18,66.53,1088,7.31,11.89,0.0
Oryza sativa,21.94,80.87,1074,5.62,12.42,2.72
Oryza sativa,30.48,72.93,1263,7.15,10.1,0.01
Oryza sativa,36.71,67.1,773,6.1,12.4,0.06
Oryza sativa,36.08,87.74,407,5.57,11.91,2.06
Oryza sativa,22.32,87.58,154,5.06,11.65,0.53
Oryza sativa,21.02,98.39,1238,6.26,13.05,1.96
Oryza sativa,20.16,61.34,1084,6.5,13.67,0.0
Oryza sativa,35.48,95.78,675,5.06,13.0,0.08
Oryza sativa,22.8,85.96,575,5.88,12.66,29.17
Oryza sativa,36.36,81.16,525,5.33,10.28,0.07
Oryza sativa,30.22,65.69,815,5.0,10.87,0.0
Oryza sativa,34.44,77.83,1149,7.22,11.73,0.06
Oryza sativa,34.2,67.02,1310,5.14,11.23,0.0
Oryza sativa,28.77,63.47,0,6.76,10.67,0.03
Oryza sativa,27.05,91.68,485,6.75,10.43,11.14
Oryza sativa,35.05,63.56,1132,7.41,13.58,0.0
Oryza sativa,27.12,65.1,1344,5.41,13.27,0.01
Oryza sativa,22.42,71.64,236,5.91,13.41,0.86
Oryza sativa,26.66,77.0,953,6.26,12.86,9.57
Oryza sativa,37.82,97.66,224,6.27,12.32,1.2
Oryza sativa,28.9,82.51,1456,5.93,10.3,0.63
Oryza sativa,22.5,93.78,1473,5.85,10.27,0.37
Oryza sativa,20.62,65.16,402,7.16,11.49,0.01
Oryza sativa,25.08,60.86,1013,5.2,11.97,0.0
Oryza sativa,26.75,72.84,211,5.43,11.31,0.95
Oryza sativa,26.54,92.86,234,6.08,11.64,66.81
Oryza sativa,29.13,92.32,1133,5.88,10.64,6.81
Oryza sativa,21.09,62.27,1224,5.19,11.97,0.0
Oryza sativa,25.82,73.56,878,6.7,10.69,1.41
Oryza sativa,29.66,87.27,921,6.05,10.27,9.14
Oryza sativa,20.24,64.31,1458,5.13,10.57,0.0
Oryza sativa,27.37,93.02,387,5.11,13.23,1.05
Oryza sativa,22.69,71.4,1448,5.01,11.52,0.0
Oryza sativa,20.39,61.62,811,5.02,11.17,0.0
Oryza sativa,35.47,92.26,1056,6.55,12.65,2.14
Oryza sativa,21.44,65.68,508,5.21,13.62,0.0
Oryza sativa,35.01,68.2,429,6.08,10.56,0.11
Oryza sativa,32.18,84.97,1342,6.07,11.84,3.62
Oryza sativa,23.68,65.81,619,6.67,11.25,0.27
Oryza sativa,31.02,63.94,25,6.33,13.57,0.04
Oryza sativa,30.66,97.31,226,6.72,11.3,11.33
Oryza sativa,37.9,70.51,1255,5.91,11.59,0.01
Oryza sativa,21.85,91.16,323,6.67,11.11,13.17
Oryza sativa,31.68,93.1,133,5.02,11.44,0.34
Oryza sativa,37.18,66.39,1078,6.0,13.26,0.01
Oryza sativa,30.16,76.35,698,5.73,10.58,2.74
Oryza sativa,30.05,84.74,1404,6.36,10.07,0.67
Oryza sativa,33.89,66.38,1414,5.74,12.72,0.01
Oryza sativa,32.7,72.59,661,6.28,13.92,0.48
Oryza sativa,27.03,82.88,937,7.27,13.65,0.27
Oryza sativa,30.21,72.44,527,7.27,11.81,0.18
Oryza sativa,22.45,71.07,1329,6.19,12.65,0.3
Oryza sativa,28.11,61.01,164,5.95,11.33,0.06
Oryza sativa,31.33,84.71,1272,6.17,13.06,3.94
Oryza sativa,29.21,72.64,1051,5.31,10.92,0.15
Oryza sativa,33.94,76.28,940,7.29,13.37,0.03
Oryza sativa,22.0,76.17,1055,6.61,12.01,2.34
Oryza sativa,33.98,76.45,572,6.71,10.29,0.53
Oryza sativa,34.83,94.57,903,7.08,10.23,0.14
Oryza sativa,22.03,86.32,1465,6.86,10.49,0.19
Oryza sativa,34.73,90.45,676,6.67,10.08,1.11
Oryza sativa,31.24,85.7,761,5.75,11.12,14.43
Oryza sativa,37.52,71.82,882,5.69,10.22,0.01
Oryza sativa,20.62,99.94,832,5.69,13.92,0.64
Oryza sativa,36.81,71.57,140,6.64,12.66,0.1
Oryza sativa,25.26,83.27,628,5.17,10.8,1.09
Oryza sativa,35.83,90.96,3,7.48,10.98,0.01
Oryza sativa,31.42,69.24,490,6.57,13.87,0.21
Oryza sativa,29.16,78.71,13,5.17,11.63,0.51
Oryza sativa,27.74,64.74,467,7.4,10.04,0.0
Oryza sativa,31.47,95.74,724,6.01,12.56,27.0
Oryza sativa,23.53,83.65,524,6.31,13.99,6.58
Oryza sativa,26.67,73.77,43,5.26,10.58,0.15
Oryza sativa,24.56,74.5,793,5.58,12.99,1.8
Oryza sativa,21.5,89.31,759,5.27,11.18,1.52
Oryza sativa,35.61,86.39,22,6.75,10.98,1.0
Oryza sativa,20.45,95.93,422,5.68,13.0,5.1
Oryza sativa,37.02,66.38,219,5.41,11.74,0.01
Oryza sativa,24.15,70.98,1347,7.47,12.35,0.0
Oryza sativa,28.11,76.4,949,6.37,11.03,6.84
Oryza sativa,26.23,98.33,1069,6.25,12.99,12.54
Oryza sativa,20.29,92.15,1086,6.42,11.77,6.69
Oryza sativa,37.47,63.84,3,5.01,13.67,0.0
