Species,Temperature (°C),Soil Moisture (%),Altitude (m),Soil pH,Light Hours,Germination Rate (%)
Rhododendron arboreum,15.54,88.91,3081,5.79,9.96,1.49
Rhododendron arboreum,6.89,86.69,3270,6.17,4.52,0.0
Rhododendron arboreum,10.2,78.29,1643,5.67,8.68,2.03
Rhododendron arboreum,19.95,51.03,3494,5.02,5.06,0.03
Rhododendron arboreum,10.82,83.44,1737,5.97,4.73,0.17
Rhododendron arboreum,20.55,64.63,2932,5.36,4.23,0.15
Rhododendron arboreum,24.58,40.69,2792,5.59,10.95,0.0
Rhododendron arboreum,5.91,67.4,3449,5.35,7.18,0.02
Rhododendron arboreum,14.34,69.4,1968,5.65,4.15,2.05
Rhododendron arboreum,12.81,80.04,3506,6.16,5.07,0.53
Rhododendron arboreum,12.44,51.33,3595,6.27,4.89,0.26
Rhododendron arboreum,11.26,42.4,1715,5.0,9.53,0.09
Rhododendron arboreum,13.87,66.07,3453,5.54,11.69,1.01
Rhododendron arboreum,21.05,63.85,3216,5.98,5.52,0.6
Rhododendron arboreum,16.73,52.43,3162,5.69,5.29,3.67
Rhododendron arboreum,22.65,59.26,2515,6.06,10.18,0.22
Rhododendron arboreum,22.69,62.1,1689,6.32,11.65,0.01
Rhododendron arboreum,13.63,66.61,1880,5.4,10.76,5.56
Rhododendron arboreum,20.94,69.55,2937,4.9,6.23,0.17
Rhododendron arboreum,12.7,83.71,3499,5.37,9.2,1.17
Rhododendron arboreum,18.77,78.65,2997,4.89,5.36,0.15
Rhododendron arboreum,11.85,65.02,3458,5.91,9.56,7.07
Rhododendron arboreum,17.59,60.96,3694,4.86,11.41,0.03
Rhododendron arboreum,19.45,43.9,2847,4.84,4.82,0.01
Rhododendron arboreum,9.4,70.3,2357,5.18,8.63,1.9
Rhododendron arboreum,16.33,63.01,3224,5.07,9.0,6.11
Rhododendron arboreum,6.22,42.83,1976,5.88,7.4,0.01
Rhododendron arboreum,5.68,60.73,3464,4.54,10.83,0.0
Rhododendron arboreum,8.16,86.34,1707,5.45,10.83,0.01
Rhododendron arboreum,22.61,50.48,1965,5.44,11.36,0.01
Rhododendron arboreum,7.78,40.73,3160,4.65,5.81,0.0
Rhododendron arboreum,23.82,63.42,2463,6.48,7.99,0.05
Rhododendron arboreum,19.84,46.65,1831,5.37,9.56,0.5
Rhododendron arboreum,5.29,54.64,1600,6.01,8.47,0.01
Rhododendron arboreum,9.55,77.28,1629,4.59,6.1,0.01
Rhododendron arboreum,12.42,87.58,2182,5.75,5.74,1.27
Rhododendron arboreum,10.01,82.31,1824,6.01,9.19,1.02
Rhododendron arboreum,23.2,47.04,1886,4.73,6.01,0.0
Rhododendron arboreum,22.96,85.22,2305,5.86,7.55,0.07
Rhododendron arboreum,10.18,72.98,2186,5.8,10.32,2.98
Rhododendron arboreum,7.73,42.29,2269,5.64,5.09,0.01
Rhododendron arboreum,14.95,87.21,2818,4.66,9.79,0.06
Rhododendron arboreum,7.62,86.74,2737,6.37,6.67,0.03
Rhododendron arboreum,21.48,60.41,3276,5.84,8.82,1.16
Rhododendron arboreum,5.88,83.26,2984,5.18,11.37,0.0
Rhododendron arboreum,22.71,76.84,3481,5.22,8.78,0.03
Rhododendron arboreum,7.25,62.41,2866,5.87,10.47,0.17
Rhododendron arboreum,13.67,49.84,1783,5.45,4.84,1.0
Rhododendron arboreum,24.01,56.07,2451,4.69,9.8,0.0
Rhododendron arboreum,6.07,56.81,1794,4.72,7.02,0.0
Rhododendron arboreum,20.28,73.74,1911,5.65,11.8,0.17
Rhododendron arboreum,15.87,85.07,2499,5.27,11.48,0.36
Rhododendron arboreum,9.1,88.93,3434,6.3,6.94,0.04
Rhododendron arboreum,18.24,48.04,1705,5.62,6.19,1.87
Rhododendron arboreum,8.53,59.63,1921,6.47,4.9,0.06
Rhododendron arboreum,16.08,67.95,3508,6.45,6.7,3.85
Rhododendron arboreum,14.75,54.97,1793,5.31,4.12,0.49
Rhododendron arboreum,5.14,78.33,2000,6.08,11.33,0.0
Rhododendron arboreum,5.84,70.57,2477,5.09,10.56,0.0
Rhododendron arboreum,17.11,47.56,2784,5.01,4.48,0.12
Rhododendron arboreum,22.71,77.19,3182,5.77,4.97,0.03
Rhododendron arboreum,17.57,83.7,2756,5.24,4.47,0.22
Rhododendron arboreum,21.95,44.36,3602,5.81,7.93,0.05
Rhododendron arboreum,13.4,41.09,2650,5.04,6.87,0.57
Rhododendron arboreum,23.12,55.53,2042,5.24,5.06,0.01
Rhododendron arboreum,18.16,63.63,2438,6.32,8.64,17.23
Rhododendron arboreum,21.06,61.52,1513,6.38,11.74,0.02
Rhododendron arboreum,18.88,54.21,2349,5.56,7.51,12.91
Rhododendron arboreum,13.23,67.33,1641,4.7,7.67,0.59
Rhododendron arboreum,22.43,60.25,2301,5.66,6.21,0.47
Rhododendron arboreum,5.96,62.0,2881,6.32,5.05,0.01
Rhododendron arboreum,17.69,78.71,2791,4.58,8.38,0.18
Rhododendron arboreum,10.81,86.17,1577,6.27,5.53,0.1
Rhododendron arboreum,20.38,58.54,3095,6.14,8.62,3.12
Rhododendron arboreum,19.76,58.58,2259,5.82,9.76,6.16
Rhododendron arboreum,12.53,87.3,3662,5.32,10.59,0.09
Rhododendron arboreum,7.02,78.0,1943,5.8,6.75,0.12
Rhododendron arboreum,12.73,49.09,3061,5.1,10.17,0.92
Rhododendron arboreum,13.2,55.6,1720,5.7,11.49,1.38
Rhododendron arboreum,8.55,72.92,2167,5.94,7.19,1.82
Rhododendron arboreum,17.01,68.87,2243,6.4,5.44,4.6
Rhododendron arboreum,6.37,72.78,1636,5.41,7.71,0.04
Rhododendron arboreum,22.05,54.8,3624,5.61,9.99,0.07
Rhododendron arboreum,15.55,63.33,2238,4.52,8.83,0.43
Rhododendron arboreum,23.61,56.53,2331,5.05,11.26,0.0
Rhododendron arboreum,21.65,48.4,2765,4.8,10.33,0.01
Rhododendron arboreum,20.04,83.09,2401,5.68,8.16,2.41
Rhododendron arboreum,20.09,79.08,2888,5.3,4.87,0.2
Rhododendron arboreum,10.99,41.93,3522,5.92,5.14,0.07
Rhododendron arboreum,18.88,55.28,1710,4.81,9.66,0.19
Rhododendron arboreum,15.18,68.34,2723,6.03,8.33,72.71
Rhododendron arboreum,17.94,82.15,2752,4.6,7.96,0.12
Rhododendron arboreum,23.74,42.5,2306,5.62,7.21,0.01
Rhododendron arboreum,6.5,55.27,3258,6.42,9.1,0.02
Rhododendron arboreum,19.32,47.82,2806,4.95,8.51,0.45
Rhododendron arboreum,18.65,86.78,3048,5.41,8.08,1.3
Rhododendron arboreum,19.3,69.82,1932,5.0,4.98,0.24
Rhododendron arboreum,5.93,77.03,1830,5.36,10.72,0.0
Rhododendron arboreum,6.38,44.15,2346,4.61,11.94,0.0
Rhododendron arboreum,19.16,52.5,2595,5.51,5.69,2.67
Rhododendron arboreum,13.73,75.74,1640,6.06,7.19,12.49
Rhododendron arboreum,19.64,82.67,2470,5.81,10.75,0.7
Rhododendron arboreum,11.14,41.44,3619,4.95,7.11,0.03
Rhododendron arboreum,10.58,62.66,3697,5.23,11.56,0.06
Rhododendron arboreum,21.79,63.56,2438,5.98,9.84,1.05
Rhododendron arboreum,19.98,46.94,2426,4.57,6.29,0.01
Rhododendron arboreum,21.28,88.49,2636,5.91,4.83,0.03
Rhododendron arboreum,19.82,80.73,2759,6.26,10.13,0.79
Rhododendron arboreum,8.69,84.7,3492,5.14,11.97,0.0
Rhododendron arboreum,21.27,77.58,2295,6.18,7.11,0.98
Rhododendron arboreum,9.31,54.54,2318,4.76,4.09,0.0
Rhododendron arboreum,5.46,53.29,2318,4.53,9.98,0.0
Rhododendron arboreum,11.94,47.98,2742,6.39,8.14,3.43
Rhododendron arboreum,6.63,77.41,1749,6.2,10.14,0.02
Rhododendron arboreum,21.79,61.35,3146,5.98,10.82,0.2
Rhododendron arboreum,14.49,70.52,3154,4.73,4.87,0.15
Rhododendron arboreum,8.25,79.29,2921,4.72,6.2,0.01
Rhododendron arboreum,22.72,49.38,2007,4.77,4.11,0.0
Rhododendron arboreum,10.73,77.05,2758,4.57,5.26,0.02
Rhododendron arboreum,15.98,88.4,3538,5.45,9.57,0.53
Rhododendron arboreum,22.07,81.87,3682,4.68,8.75,0.0
Rhododendron arboreum,9.69,84.51,3230,5.32,9.66,0.19
Rhododendron arboreum,9.76,51.32,2563,6.41,6.68,0.93
Rhododendron arboreum,11.7,61.67,3212,5.41,8.6,11.21
Rhododendron arboreum,23.32,73.1,3344,4.61,7.41,0.0
Rhododendron arboreum,7.95,56.94,3191,4.63,11.09,0.0
Rhododendron arboreum,24.61,85.24,1712,5.55,11.61,0.0
Rhododendron arboreum,17.91,60.26,1968,6.14,10.33,6.38
Rhododendron arboreum,17.36,43.68,2757,4.98,7.99,0.74
Rhododendron arboreum,19.86,77.52,2352,5.01,10.8,0.17
Rhododendron arboreum,24.2,41.34,2796,5.31,5.09,0.0
Rhododendron arboreum,16.03,41.22,3656,5.02,11.76,0.01
Rhododendron arboreum,11.67,65.51,1885,4.89,11.62,0.1
Rhododendron arboreum,14.25,81.98,1779,5.26,4.97,0.58
Rhododendron arboreum,7.06,65.86,2552,5.2,9.31,0.14
Rhododendron arboreum,20.85,50.88,3304,5.92,4.01,0.03
Rhododendron arboreum,9.6,84.27,3559,6.08,9.72,0.13
Rhododendron arboreum,9.98,80.4,3543,5.2,8.9,0.24
Rhododendron arboreum,12.6,85.97,1733,5.91,8.96,2.42
Rhododendron arboreum,15.04,75.72,3321,5.7,4.43,1.26
Rhododendron arboreum,23.46,42.37,2749,5.66,9.45,0.01
Rhododendron arboreum,14.83,50.26,1621,5.7,10.09,4.21
Rhododendron arboreum,7.74,85.6,2070,5.9,9.66,0.07
Rhododendron arboreum,8.98,46.59,1884,5.0,6.87,0.06
Rhododendron arboreum,19.37,48.59,3475,5.59,8.33,1.28
Rhododendron arboreum,23.19,65.46,1530,4.58,10.85,0.0
Rhododendron arboreum,20.75,88.99,3079,5.44,4.93,0.02
Rhododendron arboreum,7.18,74.08,2028,6.44,4.2,0.0
Rhododendron arboreum,6.62,68.03,3284,6.42,4.9,0.01
Rhododendron arboreum,16.59,65.03,3112,6.0,9.97,18.24
Rhododendron arboreum,18.25,65.59,2991,5.12,4.21,0.29
Rhododendron arboreum,17.95,58.53,2307,4.8,7.42,1.6
Rhododendron arboreum,23.17,79.85,3045,5.8,5.01,0.01
Rhododendron arboreum,24.19,59.67,3278,5.23,5.37,0.0
Rhododendron arboreum,13.35,54.11,1584,4.6,6.64,0.1
Rhododendron arboreum,5.08,50.3,3275,5.57,4.83,0.0
Rhododendron arboreum,20.9,85.88,3465,5.36,4.23,0.0
Rhododendron arboreum,23.92,47.08,1976,5.86,7.91,0.02
Rhododendron arboreum,24.46,48.24,2818,4.73,6.08,0.0
Rhododendron arboreum,15.37,83.4,1834,5.55,4.53,0.55
Rhododendron arboreum,23.4,42.05,2908,4.74,8.66,0.0
Rhododendron arboreum,6.79,78.97,3672,5.81,9.46,0.02
Rhododendron arboreum,15.32,82.06,2571,6.41,6.69,4.96
Rhododendron arboreum,9.51,75.19,2443,4.97,6.14,0.28
Rhododendron arboreum,20.76,75.04,1889,4.75,6.14,0.04
Rhododendron arboreum,7.21,81.51,2629,5.31,7.82,0.09
Rhododendron arboreum,13.07,57.55,3489,5.83,7.11,12.11
Rhododendron arboreum,19.38,41.52,2585,4.73,7.52,0.03
Rhododendron arboreum,5.72,51.36,3452,4.83,7.8,0.0
Rhododendron arboreum,19.9,89.0,1595,5.65,11.92,0.01
Rhododendron arboreum,5.03,84.62,1928,4.69,4.89,0.0
Rhododendron arboreum,9.39,62.41,2396,6.22,4.72,0.41
Rhododendron arboreum,7.84,86.14,2792,5.45,6.59,0.07
Rhododendron arboreum,8.06,73.5,3299,5.84,6.14,0.28
Rhododendron arboreum,21.93,44.58,2624,5.52,4.35,0.01
Rhododendron arboreum,11.59,44.6,2529,5.2,11.41,0.12
Rhododendron arboreum,5.64,70.33,3073,6.03,4.51,0.0
Rhododendron arboreum,9.18,76.4,3384,6.37,7.92,0.42
Rhododendron arboreum,17.22,43.86,2405,5.08,11.95,0.04
Rhododendron arboreum,6.32,65.54,3028,4.9,11.85,0.0
Rhododendron arboreum,15.66,68.69,2163,6.28,6.79,27.24
Rhododendron arboreum,24.95,88.52,2917,4.95,5.87,0.0
Rhododendron arboreum,15.91,62.44,2195,5.58,4.14,2.5
Rhododendron arboreum,7.75,71.99,1734,5.08,4.02,0.0
Rhododendron arboreum,20.82,87.58,3030,5.88,5.42,0.08
Rhododendron arboreum,8.77,52.0,2001,4.66,8.78,0.02
Rhododendron arboreum,7.6,60.37,2006,5.53,9.21,0.46
Rhododendron arboreum,5.83,53.23,1896,6.5,4.96,0.0
Rhododendron arboreum,8.06,42.25,3502,4.67,11.31,0.0
Rhododendron arboreum,24.25,75.72,2223,5.04,11.97,0.0
Rhododendron arboreum,17.69,52.77,1768,6.23,4.44,0.42
Rhododendron arboreum,7.52,55.43,2958,5.73,9.73,0.27
Rhododendron arboreum,19.54,50.04,2396,6.02,7.23,4.63
Rhododendron arboreum,6.97,45.3,3167,5.62,5.9,0.02
Rhododendron arboreum,22.74,51.64,2221,5.77,4.45,0.02
Rhododendron arboreum,11.25,62.93,2595,4.68,6.66,0.4
Rhododendron arboreum,12.1,46.68,1718,5.44,6.45,1.59
Rhododendron arboreum,8.4,66.67,1557,5.69,6.01,0.35
Rhododendron arboreum,22.27,88.82,3271,6.15,6.39,0.01
Rhododendron arboreum,15.31,63.03,3542,6.46,6.84,4.16
Rhododendron arboreum,8.92,80.04,2805,5.19,5.11,0.07
Rhododendron arboreum,20.69,51.84,3040,4.71,4.79,0.01
Rhododendron arboreum,21.25,71.16,1564,4.91,4.82,0.01
Rhododendron arboreum,18.45,73.74,2818,5.4,9.94,6.06
Rhododendron arboreum,11.65,52.49,2096,4.72,9.2,0.27
Rhododendron arboreum,15.16,48.6,1640,4.57,8.57,0.08
Rhododendron arboreum,13.44,65.3,2990,4.55,11.6,0.03
Rhododendron arboreum,5.93,78.78,2491,4.66,8.43,0.0
Rhododendron arboreum,13.04,55.5,1835,5.46,6.72,12.22
Rhododendron arboreum,10.56,87.5,3288,6.23,6.15,0.18
Rhododendron arboreum,24.98,61.79,3260,4.8,6.36,0.0
Rhododendron arboreum,18.56,77.73,3112,5.44,7.29,5.76
Rhododendron arboreum,7.73,63.21,2626,6.34,10.38,0.16
Rhododendron arboreum,7.05,73.54,2194,5.79,6.22,0.19
Rhododendron arboreum,22.2,76.29,2910,6.16,6.98,0.35
Rhododendron arboreum,10.04,71.02,1580,4.68,8.42,0.07
Rhododendron arboreum,17.14,81.39,2750,4.79,10.29,0.21
Rhododendron arboreum,25.0,42.16,2632,5.4,8.35,0.0
Rhododendron arboreum,5.96,82.12,1864,6.27,6.09,0.0
Rhododendron arboreum,22.55,69.04,3097,6.26,11.85,0.01
Rhododendron arboreum,6.71,53.54,1643,5.74,11.63,0.0
Rhododendron arboreum,15.42,81.16,2811,5.61,5.97,8.28
Rhododendron arboreum,11.34,63.12,3305,5.22,5.31,0.96
Rhododendron arboreum,14.05,66.75,1831,5.1,10.08,4.15
Rhododendron arboreum,7.84,42.42,1681,5.31,9.27,0.02
Rhododendron arboreum,5.29,72.5,2407,5.52,6.15,0.01
Rhododendron arboreum,21.44,86.81,2247,4.9,8.97,0.02
Rhododendron arboreum,20.31,86.29,2728,4.97,6.21,0.06
Rhododendron arboreum,9.99,58.97,3626,5.36,5.84,0.37
Rhododendron arboreum,8.53,46.9,1669,6.34,5.17,0.02
Rhododendron arboreum,11.61,82.04,3057,5.98,7.83,5.46
Rhododendron arboreum,16.47,89.13,2569,5.07,4.96,0.11
Rhododendron arboreum,7.65,65.31,2255,4.83,8.44,0.06
Rhododendron arboreum,22.86,63.83,3331,6.29,11.05,0.02
Rhododendron arboreum,18.0,72.44,2833,4.56,6.98,0.2
Rhododendron arboreum,15.58,65.62,3365,5.33,4.18,0.67
Rhododendron arboreum,12.43,42.54,2590,5.99,5.04,0.6
Rhododendron arboreum,16.43,48.51,3420,4.9,10.25,0.17
Rhododendron arboreum,14.16,52.15,3057,4.69,9.37,0.37
Rhododendron arboreum,8.18,43.44,3119,4.99,7.51,0.02
Rhododendron arboreum,24.13,76.22,3445,5.76,9.11,0.01
Rhododendron arboreum,10.59,62.18,3518,5.63,9.6,2.48
Rhododendron arboreum,10.48,81.66,1630,5.13,5.67,0.12
Rhododendron arboreum,14.71,52.68,3353,4.65,4.28,0.01
Rhododendron arboreum,18.43,76.09,1712,5.97,6.25,4.12
Rhododendron arboreum,13.44,42.99,3651,6.13,9.78,0.4
Rhododendron arboreum,10.37,80.18,2183,4.65,9.79,0.04
Rhododendron arboreum,23.03,53.78,2092,4.86,6.0,0.01
Rhododendron arboreum,5.52,76.58,2188,6.12,5.37,0.01
Rhododendron arboreum,7.89,80.2,2057,5.49,11.01,0.04
Rhododendron arboreum,10.36,41.72,3054,6.5,5.13,0.03
Rhododendron arboreum,13.24,65.28,3390,5.11,10.06,2.26
Rhododendron arboreum,10.25,73.34,2603,5.96,8.61,9.79
Rhododendron arboreum,17.9,88.84,1779,4.66,9.23,0.02
Rhododendron arboreum,5.8,64.87,3251,5.41,8.6,0.03
Rhododendron arboreum,9.77,74.35,1587,4.63,8.09,0.03
Rhododendron arboreum,22.9,54.73,3472,4.74,7.24,0.0
Rhododendron arboreum,23.39,67.23,1538,5.17,9.29,0.02
Rhododendron arboreum,11.47,72.5,1978,4.94,6.75,1.36
Rhododendron arboreum,8.96,80.02,3029,6.41,11.05,0.05
Rhododendron arboreum,24.25,69.66,2296,4.7,5.07,0.0
Rhododendron arboreum,17.41,82.69,1828,6.16,8.33,4.62
Rhododendron arboreum,18.61,85.85,2232,5.49,6.73,1.88
Rhododendron arboreum,20.29,54.61,2229,4.77,8.18,0.2
Rhododendron arboreum,14.07,77.58,3224,4.82,4.55,0.07
Rhododendron arboreum,8.52,47.1,1949,4.8,4.83,0.0
Rhododendron arboreum,20.28,59.12,2176,5.64,8.94,5.98
Rhododendron arboreum,14.11,42.06,3591,5.17,5.83,0.13
Rhododendron arboreum,19.09,88.67,2351,4.67,4.63,0.0
Rhododendron arboreum,20.06,88.68,3346,5.61,6.36,0.14
Rhododendron arboreum,11.4,89.79,1825,6.1,4.76,0.06
Rhododendron arboreum,5.4,61.71,2308,5.34,5.93,0.01
Rhododendron arboreum,9.94,69.01,3313,4.57,8.23,0.04
Rhododendron arboreum,6.79,79.63,3195,6.4,4.34,0.0
Rhododendron arboreum,14.11,68.09,3409,5.35,4.68,1.29
Rhododendron arboreum,19.42,76.45,3332,4.56,8.77,0.03
Rhododendron arboreum,5.5,81.92,3372,5.01,6.34,0.0
Rhododendron arboreum,15.26,77.49,3294,5.94,10.07,6.9
Rhododendron arboreum,23.66,73.91,2322,5.61,8.63,0.13
Rhododendron arboreum,19.4,70.76,1681,5.84,9.77,3.52
Rhododendron arboreum,16.53,49.5,3378,6.38,11.22,0.3
Rhododendron arboreum,18.11,75.23,2509,5.21,7.18,8.05
Rhododendron arboreum,21.52,63.39,2794,5.44,8.46,1.88
Rhododendron arboreum,11.94,52.76,2545,5.48,9.99,6.74
Rhododendron arboreum,17.37,45.42,3480,5.59,4.09,0.07
Rhododendron arboreum,22.67,60.43,3585,5.93,11.83,0.01
Rhododendron arboreum,9.12,47.13,2456,6.02,7.41,1.01
Rhododendron arboreum,19.89,55.2,2886,5.59,8.05,6.47
Rhododendron arboreum,18.99,49.41,1946,5.56,4.11,0.16
Rhododendron arboreum,13.43,56.74,1552,4.84,11.25,0.09
Rhododendron arboreum,21.42,50.25,2419,5.46,9.04,0.68
Rhododendron arboreum,6.31,81.46,3430,6.36,4.6,0.0
Rhododendron arboreum,8.76,87.45,2950,6.42,8.48,0.08
Rhododendron arboreum,12.21,77.68,1954,5.91,4.88,1.75
Rhododendron arboreum,21.68,48.41,3496,5.94,7.67,0.16
Rhododendron arboreum,9.22,42.7,2088,4.87,8.2,0.03
Rhododendron arboreum,20.4,48.7,2759,5.27,10.43,0.27
Rhododendron arboreum,23.72,63.38,2888,5.75,8.77,0.16
Rhododendron arboreum,7.73,53.31,2727,6.35,8.78,0.24
Rhododendron arboreum,17.5,54.45,2021,6.49,6.26,2.87
Rhododendron arboreum,23.8,56.64,2176,5.77,10.22,0.04
Rhododendron arboreum,15.93,75.65,2891,4.93,5.67,1.21
Rhododendron arboreum,13.02,89.33,2175,6.0,10.33,0.86
Rhododendron arboreum,11.55,72.39,2706,6.48,11.49,0.43
Rhododendron arboreum,6.86,89.81,2858,5.39,8.4,0.01
Rhododendron arboreum,8.9,75.02,1917,5.63,8.72,1.57
Rhododendron arboreum,19.08,86.36,3025,5.21,9.9,0.28
Rhododendron arboreum,8.72,80.61,2761,5.61,4.07,0.03
Rhododendron arboreum,12.11,50.75,2617,5.16,8.21,5.11
Rhododendron arboreum,11.83,80.72,2008,5.43,10.87,0.97
Rhododendron arboreum,10.32,49.7,3149,5.58,6.03,1.09
Rhododendron arboreum,21.12,59.64,3628,4.69,5.48,0.0
Rhododendron arboreum,13.39,49.56,3125,6.23,4.35,0.42
Rhododendron arboreum,8.68,88.48,3287,4.87,5.84,0.0
Rhododendron arboreum,22.82,41.72,1643,5.44,7.88,0.01
Rhododendron arboreum,15.74,79.49,1522,5.3,5.16,0.68
Rhododendron arboreum,16.91,89.44,3550,4.74,6.66,0.02
Rhododendron arboreum,20.71,75.15,2140,6.45,10.62,0.22
Rhododendron arboreum,18.89,48.73,2529,4.75,10.97,0.04
Rhododendron arboreum,18.37,50.67,3188,5.89,10.56,1.7
Rhododendron arboreum,12.58,41.02,2337,5.52,6.75,1.87
Rhododendron arboreum,16.63,53.79,2728,4.63,6.18,0.26
Rhododendron arboreum,5.32,47.01,1856,5.03,10.03,0.0
Rhododendron arboreum,19.03,89.06,3105,5.25,11.03,0.05
Rhododendron arboreum,21.29,58.64,3267,6.12,7.08,0.91
Rhododendron arboreum,13.12,76.62,3259,4.54,7.63,0.11
Rhododendron arboreum,20.54,71.17,2078,5.08,5.93,0.43
Rhododendron arboreum,15.93,52.33,3452,5.85,4.08,0.39
Rhododendron arboreum,14.27,48.36,2854,5.98,9.09,14.1
Rhododendron arboreum,24.81,66.48,2629,4.55,4.54,0.0
Rhododendron arboreum,19.23,80.93,3032,5.32,9.72,1.14
Rhododendron arboreum,6.11,87.92,3467,5.79,7.04,0.0
Rhododendron arboreum,7.58,61.11,2306,5.92,5.27,0.2
Rhododendron arboreum,15.11,71.83,2868,5.64,7.89,60.41
Rhododendron arboreum,17.85,67.83,1909,4.75,5.86,0.35
Rhododendron arboreum,7.72,49.63,1770,5.11,11.6,0.0
Rhododendron arboreum,11.28,86.25,1585,5.16,10.52,0.07
Rhododendron arboreum,23.63,69.87,2096,4.97,10.91,0.0
Rhododendron arboreum,21.42,56.9,3383,5.55,5.01,0.1
Rhododendron arboreum,18.2,73.87,3000,4.73,10.39,0.17
Rhododendron arboreum,23.66,40.93,2464,6.21,6.09,0.0
Rhododendron arboreum,10.35,86.84,2292,4.82,9.84,0.04
Rhododendron arboreum,13.07,87.19,3271,6.15,11.11,0.22
Rhododendron arboreum,5.92,49.58,2610,6.47,10.92,0.0
Rhododendron arboreum,6.8,46.25,3557,5.45,10.98,0.0
Rhododendron arboreum,15.46,54.56,3344,4.98,8.46,2.49
Rhododendron arboreum,15.32,46.77,2883,4.71,5.96,0.15
Rhododendron arboreum,11.52,74.62,1672,6.16,4.14,0.23
Rhododendron arboreum,15.98,46.27,2332,4.93,4.01,0.04
Rhododendron arboreum,8.24,54.31,3671,6.41,11.38,0.01
Rhododendron arboreum,11.18,75.56,2423,5.13,7.78,4.22
Rhododendron arboreum,5.39,42.26,2783,5.17,9.55,0.0
Rhododendron arboreum,17.44,51.42,3321,4.53,5.75,0.02
Rhododendron arboreum,24.13,55.18,2636,5.84,5.57,0.02
Rhododendron arboreum,8.83,84.55,1913,6.0,8.44,0.37
Rhododendron arboreum,13.62,44.22,1569,5.27,9.11,0.94
Rhododendron arboreum,13.18,76.78,3056,5.12,4.48,0.37
Rhododendron arboreum,6.57,67.76,2122,4.57,4.8,0.0
Rhododendron arboreum,7.0,84.18,2483,4.59,9.93,0.0
Rhododendron arboreum,13.04,47.8,3680,5.65,4.06,0.07
Rhododendron arboreum,8.05,78.94,1741,5.12,5.88,0.03
Rhododendron arboreum,13.07,46.43,2583,5.31,8.08,6.19
Rhododendron arboreum,21.07,56.09,2992,6.05,7.98,2.08
Rhododendron arboreum,14.98,42.3,2113,6.34,9.03,1.97
Rhododendron arboreum,19.84,86.24,2877,6.39,8.53,0.42
Rhododendron arboreum,14.83,47.34,2405,5.5,7.29,13.91
Rhododendron arboreum,12.91,78.8,1899,5.29,5.91,2.77
Rhododendron arboreum,11.93,83.35,2176,5.44,5.5,1.25
Rhododendron arboreum,6.76,43.37,2504,6.3,10.28,0.01
Rhododendron arboreum,5.82,58.37,1739,5.15,10.82,0.0
Rhododendron arboreum,8.82,89.69,3540,6.23,6.62,0.02
Rhododendron arboreum,8.32,41.42,3621,5.82,8.67,0.03
Rhododendron arboreum,9.17,70.57,3116,4.66,7.96,0.06
Rhododendron arboreum,11.32,78.26,2815,5.98,5.91,4.16
Rhododendron arboreum,11.63,41.87,2631,4.95,11.77,0.01
Rhododendron arboreum,5.05,75.53,1817,5.8,4.95,0.0
Rhododendron arboreum,17.3,56.2,3271,5.45,10.52,3.2
Rhododendron arboreum,16.49,40.6,3110,5.68,5.69,0.74
Rhododendron arboreum,19.06,58.06,2619,5.72,4.51,1.35
Rhododendron arboreum,24.71,45.95,3134,6.17,10.61,0.0
Rhododendron arboreum,12.03,77.92,1959,5.29,7.25,5.55
Rhododendron arboreum,24.8,65.26,3313,5.96,10.98,0.0
Rhododendron arboreum,12.2,67.41,3561,4.94,6.13,0.48
Rhododendron arboreum,23.15,57.11,2399,6.14,10.36,0.07
Rhododendron arboreum,13.18,66.05,3542,5.91,6.01,6.74
Rhododendron arboreum,16.2,48.92,1880,5.83,5.19,2.47
Rhododendron arboreum,14.86,77.95,2286,4.89,5.67,0.9
Rhododendron arboreum,5.15,53.05,3678,6.34,10.24,0.0
Rhododendron arboreum,22.79,42.69,3454,5.83,11.55,0.0
Rhododendron arboreum,7.69,58.24,2704,5.55,7.22,0.74
Rhododendron arboreum,16.63,49.57,3460,4.75,6.35,0.12
Rhododendron arboreum,13.2,48.03,3491,4.61,6.97,0.04
Rhododendron arboreum,16.04,40.14,2910,6.26,7.63,1.66
Rhododendron arboreum,10.21,73.85,3296,5.19,7.94,1.37
Rhododendron arboreum,8.9,40.34,3214,5.92,4.68,0.01
Rhododendron arboreum,21.89,79.38,2056,5.44,10.96,0.06
Rhododendron arboreum,5.1,68.18,1500,5.07,4.5,0.0
Rhododendron arboreum,19.16,56.43,2769,6.39,5.97,2.12
Rhododendron arboreum,17.11,47.86,2083,5.57,9.95,4.65
Rhododendron arboreum,16.08,70.32,3021,6.37,4.98,2.59
Rhododendron arboreum,19.49,83.92,1722,5.41,5.58,0.24
Rhododendron arboreum,12.69,54.96,3635,4.86,6.49,0.25
Rhododendron arboreum,14.27,54.13,1729,5.01,6.64,2.15
Rhododendron arboreum,12.14,47.62,2960,4.58,4.62,0.01
Rhododendron arboreum,18.9,75.43,1710,5.34,11.02,0.49
Rhododendron arboreum,20.43,70.9,1723,5.79,11.37,0.28
Rhododendron arboreum,14.63,68.67,3449,5.09,5.81,1.87
Rhododendron arboreum,15.99,50.91,2425,5.99,9.13,22.8
Rhododendron arboreum,21.26,57.26,2881,4.63,4.6,0.0
Rhododendron arboreum,5.38,82.52,1570,5.29,11.65,0.0
